id,genres,revenue,title,vote_average,budget,popularity,runtime
104755,Thriller,6.066654597,The Lords of Salem,5.1,-1.179742076,-0.119614477,-10.30120876
105864,Adventure,8.521041465,The Good Dinosaur,6.6,0.887204714,0.432319313,-18.30120876
106646,Comedy,8.593286836,The Wolf of Wall Street,7.9,0.644166665,0.696647845,68.69879124
106747,Thriller,7.17632748,Machete Kills,5.3,-0.276652089,0.182377282,-4.301208755
107811,Comedy,7.681835019,21 & Over,5.7,-0.241889983,0.269385711,-18.30120876
107846,Thriller,8.089605278,Escape Plan,6.7,0.343136669,0.367033641,3.698791245
107985,Comedy,7.66359999,The World's End,6.7,-0.054803339,0.466801414,-2.301208755
109091,Thriller,7.851315439,The Counselor,5,0.042106674,0.263229274,5.698791245
109410,Drama,7.977816,42,6.8,0.246226656,0.222468386,16.69879124
109414,Comedy,8.10051295,This Is the End,6.3,0.149316643,0.301145472,-4.301208755
109417,Drama,7.218784274,Battle of the Year,5.9,-0.054803339,-0.365325248,-1.301208755
109418,Comedy,8.392669309,Grown Ups 2,5.8,0.547256652,0.377753448,-11.30120876
109421,Thriller,7.801902601,Side Effects,6.4,0.12128792,0.402275437,-5.301208755
109424,Thriller,7.977723605,Captain Phillips,7.6,0.384529354,0.441414269,22.69879124
109428,Horror,7.989195895,Evil Dead,6.4,-0.125384414,0.24924286,-20.30120876
109431,Comedy,8.240461906,Identity Thief,5.6,0.188234709,0.250440022,-0.301208755
109443,Comedy,8.239672324,Anchorman 2: The Legend Continues,6,0.343136669,0.300097914,7.698791245
109445,Adventure,9.10524408,Frozen,7.3,0.820257924,0.936701764,-9.301208755
109451,Comedy,8.395124703,Cloudy with a Chance of Meatballs 2,6.4,0.536261268,0.33428457,-16.30120876
109491,Romance,7.778528474,Beautiful Creatures,5.6,0.422317915,0.328710384,12.69879124
109513,Comedy,7.158362492,Hit & Run,5.5,-1.054803339,-0.059206286,-11.30120876
110402,Sci Fi,6.117494353,Hard to Be a God,6.7,-0.510735295,-0.786955208,58.69879124
110415,Action,7.938314097,Snowpiercer,6.7,0.237452732,0.526684633,14.69879124
111190,Drama,5.503766177,Adore,6.1,-0.151713352,-0.007180141,-11.30120876
112949,Romance,7.989423741,Safe Haven,6.9,0.091324696,0.295563945,3.698791245
113464,Drama,6.716003344,Inchon,6.5,0.306924497,-2.114436269,28.69879124
113947,Comedy,6.960867217,The Sessions,6.6,-1.355833335,-0.321332201,-13.30120876
114150,Comedy,8.062019203,Pitch Perfect,7.3,-0.125384414,0.234052674,0.698791245
116149,Comedy,8.413647106,Paddington,7,0.384529354,0.319667906,-16.30120876
116613,Action,6.798937848,The Sweeney,5.7,-0.784066291,-0.439824279,0.698791245
116711,Adventure,8.428825605,Epic,6.4,0.644166665,0.283688658,-9.301208755
116741,Comedy,7.643452676,The Internship,6.1,0.407594659,-1.090361089,7.698791245
116745,Adventure,8.274465724,The Secret Life of Walter Mitty,7,0.598409174,0.355857256,2.698791245
117251,Thriller,8.312530103,White House Down,6.4,0.820257924,0.310003666,19.69879124
117263,Thriller,8.206895034,Olympus Has Fallen,6.2,0.489264705,0.492880715,8.698791245
118340,Adventure,8.888364088,Guardians of the Galaxy,7.9,0.874615586,1.401122086,9.698791245
119283,Action,7.664798378,Parker,5.7,0.188234709,0.17632289,6.698791245
119450,Thriller,8.85165244,Dawn of the Planet of the Apes,7.3,0.874615586,1.105906963,18.69879124
120467,Comedy,8.24204503,The Grand Budapest Hotel,8,0.12128792,0.59056279,-12.30120876
121826,Comedy,7.774665097,Quartet,6.3,-0.31444065,-0.393381051,-13.30120876
122081,Drama,7.501391829,Spring Breakers,5,-0.656863331,0.515144258,-17.30120876
122917,Adventure,8.980466882,The Hobbit: The Battle of the Five Armies,7.1,1.042106674,0.801550368,32.69879124
123553,Adventure,7.95696241,The Mortal Instruments: City of Bones,6.2,0.422317915,0.377033272,18.69879124
124459,Comedy,7.438350568,The Incredible Burt Wonderstone,5.3,0.12128792,0.149261381,-11.30120876
126319,Comedy,6.908975869,Ernest & Celestine,7.6,-0.258345088,-0.235663788,-33.30120876
127493,Thriller,6.323573215,Stolen,5.1,0.188234709,-0.055023165,-15.30120876
127560,Drama,7.348484445,The Railway Man,6.7,-0.10056083,-0.137579415,4.698791245
127585,Adventure,8.873821917,X-Men: Days of Future Past,7.5,1.042106674,0.791059501,19.69879124
129139,Comedy,6.55220874,The To Do List,5.5,-1.179742076,-0.104526882,-7.301208755
129670,Adventure,7.246865557,Nebraska,7.4,-0.276652089,0.184625862,3.698791245
130150,Drama,7.306978256,Labor Day,6.7,-0.10056083,-0.033542255,-0.301208755
131631,Adventure,8.876275721,The Hunger Games: Mockingjay - Part 1,6.6,0.741076678,1.033233813,11.69879124
131634,Adventure,8.815197914,The Hunger Games: Mockingjay - Part 2,6.6,0.848286648,0.823663243,25.69879124
132232,Horror,8.165831017,Mama,6,-0.179742076,0.395171303,-11.30120876
132344,Romance,7.048304618,Before Midnight,7.4,-0.87871208,0.086242159,-3.301208755
132363,Drama,8.064166521,The Butler,7.2,0.042106674,0.225465082,20.69879124
133694,Drama,6.910559736,Promised Land,6,-0.179742076,-0.148586528,-5.301208755
133805,Drama,7.915897105,Carrie,5.8,0.12128792,0.524038949,-11.30120876
134374,Thriller,7.935382759,Pain & Gain,6.1,0.042106674,0.222596035,18.69879124
134411,Thriller,7.632765562,Snitch,5.8,0.188234709,0.203986391,0.698791245
135397,Adventure,9.179990692,Jurassic World,6.5,0.820257924,1.340799802,12.69879124
136400,Comedy,8.120377833,2 Guns,6.6,0.4294965,0.351157079,-2.301208755
136795,Comedy,8.200506263,The Heat,6.5,0.277635121,0.294707024,5.698791245
136797,Thriller,8.308089601,Need for Speed,6.1,0.463710601,0.457786518,18.69879124
136835,Thriller,7.731027728,No Good Deed,5.6,-0.235259404,0.11081179,-28.30120876
137093,Comedy,8.128407185,Last Vegas,6.4,0.091324696,0.16672031,-6.301208755
137094,Thriller,7.703713488,Jack Ryan: Shadow Recruit,5.9,0.422317915,0.347667672,-6.301208755
137106,Adventure,8.671321618,The Lego Movie,7.5,0.422317915,0.493754626,-11.30120876
137113,Action,8.568836569,Edge of Tomorrow,7.6,0.894586667,0.61901732,1.698791245
137321,Romance,7.488553974,Winter's Tale,6,0.422317915,0.075602757,6.698791245
138103,Adventure,8.31423083,The Expendables 3,6.1,0.598409174,0.504400307,15.69879124
138832,Comedy,8.431354304,We're the Millers,6.8,0.212368389,0.720400176,-1.301208755
138843,Thriller,8.502427313,The Conjuring,7.4,-0.241889983,0.417644328,0.698791245
139038,Comedy,7.779175577,A Haunted House,5.4,-0.957893326,-0.010164526,-25.30120876
140300,Adventure,8.716980096,Kung Fu Panda 3,6.7,0.805534667,0.472838363,-16.30120876
140823,Comedy,8.051324585,Saving Mr. Banks,7.3,0.188234709,0.223466843,13.69879124
144336,Thriller,7.243249387,Sabotage,5.5,0.188234709,0.164554419,-1.301208755
144340,Comedy,7.255272505,Admission,5.4,-0.241889983,-0.034799467,-4.301208755
145220,Adventure,7.905165777,Muppets Most Wanted,6.2,0.343136669,-0.110606708,0.698791245
146198,Thriller,7.101722919,Triple 9,5.6,-0.054803339,0.186821298,3.698791245
146203,Thriller,7.181251802,The Last Exorcism Part II,4.4,-0.656863331,-0.255570561,-23.30120876
146227,Action,7.02126945,Getaway,4.9,-0.10056083,-0.063088421,-21.30120876
146233,Thriller,8.086810576,Prisoners,7.9,0.306924497,0.665815896,41.69879124
146238,Thriller,7.796689801,Runner Runner,5.5,0.12128792,0.080160844,-20.30120876
146239,Comedy,7.70896539,Delivery Man,6.2,0.059140013,0.197661941,-6.301208755
146304,Comedy,7.855065817,The Best Man Holiday,6.7,-0.125384414,-0.423171042,11.69879124
147441,Adventure,8.428186368,Exodus: Gods and Kings,5.6,0.790294701,0.72577923,38.69879124
147773,Comedy,7.36546275,The Way Way Back,7.1,-0.693075503,0.225993835,-8.301208755
150540,Comedy,8.933290431,Inside Out,8,0.887204714,0.828317894,-17.30120876
150689,Romance,8.735211017,Cinderella,6.7,0.62189027,0.724012914,-6.301208755
152532,Drama,7.741925584,Dallas Buyers Club,7.9,-0.656863331,0.493072505,5.698791245
152599,Romance,6.768466865,The Immigrant,6.2,-0.151713352,-0.14021248,5.698791245
152601,Romance,7.675331457,Her,7.9,0.005894501,0.448719628,14.69879124
152737,Comedy,7.870339148,August: Osage County,6.9,0.042106674,0.031946609,9.698791245
152742,Romance,7.284563213,The Best Offer,7.7,-0.225499567,0.196851851,12.69879124
152747,Adventure,6.785950219,All Is Lost,6.6,-0.401590826,0.174351283,-5.301208755
152760,Action,8.190286964,The Monuments Men,5.8,0.489264705,0.361087936,6.698791245
153158,Adventure,7.380211242,Underdogs,6,-0.013410654,-0.108907647,-5.301208755
156022,Thriller,8.284048698,The Equalizer,7.1,0.384529354,0.621554635,20.69879124
157336,Adventure,8.829380985,Interstellar,8.1,0.861650609,1.578775146,57.69879124
157350,Adventure,8.460518827,Divergent,6.9,0.573585591,0.623692546,27.69879124
157353,Thriller,8.013002723,Transcendence,5.9,0.644166665,0.489676586,7.698791245
157386,Comedy,6.835982814,The Spectacular Now,6.8,-0.957893326,0.129205317,-16.30120876
157544,Thriller,6.251580554,The Vatican Tapes,4.6,-0.241889983,-0.26094274,-20.30120876
157547,Horror,7.643751112,Oculus,6.3,-0.656863331,0.273634458,-7.301208755
157841,Adventure,6.977485318,The Young and Prodigious T.S. Spivet,6.7,0.162680605,-0.253713408,-6.301208755
157847,Drama,6.373916894,Joe,6.5,-0.753773344,0.080387214,6.698791245
157849,Thriller,7.499066189,A Most Wanted Man,6.5,-0.179742076,0.145532477,9.698791245
158011,Thriller,7.83614921,The Call,6.6,-0.241889983,0.25711496,-17.30120876
158015,Thriller,7.950990659,The Purge,6,-0.87871208,0.454511084,-25.30120876
158852,Adventure,8.320466843,Tomorrowland,6.2,0.922920266,0.833870232,18.69879124
159824,Comedy,8.675069477,Hotel Transylvania 2,6.7,0.547256652,0.509118208,-22.30120876
160588,Comedy,7.99653888,Blue Jasmine,7,-0.10056083,0.259145049,-13.30120876
162903,Thriller,6.93222042,The Fifth Estate,5.7,0.091324696,0.025678767,16.69879124
164457,Thriller,7.187520721,Out of the Furnace,6.5,-0.013410654,0.184721214,4.698791245
166424,Adventure,8.225251362,Fantastic Four,4.4,0.723347911,0.300110297,-11.30120876
167073,Romance,7.792924711,Brooklyn,7.2,-0.31444065,0.313699684,-0.301208755
168259,Action,9.177896875,Furious 7,7.3,0.922920266,0.728857912,25.69879124
168530,Comedy,8.18751457,Ride Along,6.1,0.042106674,0.173244928,-12.30120876
168672,Drama,8.39997089,American Hustle,6.8,0.246226656,0.414930786,26.69879124
168705,Adventure,6.381190918,BloodRayne,3.5,0.042106674,-0.43550455,-16.30120876
169917,Thriller,7.725761399,A Walk Among the Tombstones,6.2,0.091324696,0.506416588,1.698791245
170687,Comedy,8.034451053,The Boxtrolls,6.6,0.422317915,0.205408346,-14.30120876
171274,Comedy,7.04575217,Inherent Vice,6.5,-0.054803339,0.379205181,36.69879124
171424,Adventure,6.834639703,The Green Inferno,5,-0.656863331,-0.029591558,-11.30120876
172385,Adventure,8.699133646,Rio 2,6.3,0.65700389,0.346256286,-9.301208755
172391,Adventure,7.434367278,Khumba,5.8,-0.054803339,-0.470893831,-26.30120876
173931,Adventure,6.409933123,Legend of a Rabbit,3,-0.077079734,-1.412672151,-22.30120876
174751,Action,6.145284686,Jane Got a Gun,5.4,0.042106674,-0.095468607,-13.30120876
175528,Comedy,7.351342243,Baggage Claim,5.6,-0.426414409,-0.222822502,-15.30120876
175541,Drama,6.84622506,Black Nativity,5.8,-0.112795286,-0.424963209,-18.30120876
175574,Comedy,8.041392685,Free Birds,5.7,0.384529354,-0.12229928,-20.30120876
176124,Drama,6.456520894,Home Run,6.3,-1.276652089,-0.791799005,2.698791245
177572,Adventure,8.814317825,Big Hero 6,7.8,0.861650609,1.027952741,-9.301208755
177677,Adventure,8.833994555,Mission: Impossible - Rogue Nation,7.1,0.820257924,0.777777794,19.69879124
179144,Comedy,6.922781752,The Great Beauty,7.3,-0.26241165,0.231086222,30.69879124
181283,Thriller,6.521704129,Child 44,6.1,0.343136669,0.324958532,25.69879124
181533,Adventure,8.543353081,Night at the Museum: Secret of the Tomb,6.1,0.747970386,0.781837363,-14.30120876
184098,Comedy,7.846222201,Think Like a Man Too,6.4,0.024377907,-0.098208514,-6.301208755
184315,Adventure,8.386320574,Hercules,5.6,0.644166665,0.604488027,-12.30120876
185008,Romance,7.662757832,Yeh Jawaani Hai Deewani,7.2,-0.46934261,-0.75565568,47.69879124
187017,Comedy,8.275176815,22 Jump Street,7,0.343136669,0.438061607,0.698791245
188207,Adventure,7.787314873,The Legend of Hercules,4.4,0.489264705,0.117182705,-12.30120876
188927,Adventure,8.535891106,Star Trek Beyond,6.6,0.911338393,0.534152921,10.69879124
190859,Action,8.734245549,American Sniper,7.4,0.413543991,0.661066581,21.69879124
190955,Thriller,6.383002008,Blood Ties,6,0.050706845,-0.175385807,16.69879124
191714,Romance,6.626868899,The Lunchbox,7.3,-1.355833335,-0.134431891,-7.301208755
192102,Thriller,7.720969222,3 Days to Kill,6,0.091324696,0.338387855,1.698791245
192136,Drama,7.436639632,Mandela: Long Walk to Freedom,6.5,0.188234709,-0.090512272,29.69879124
192141,Thriller,7.735749535,No Escape,6.7,-0.656863331,0.298751356,-8.301208755
192577,Sci Fi,7.23394245,Space Pirate Captain Harlock,6.5,0.12128792,-0.113017265,3.698791245
193610,Comedy,8.293983589,The Other Woman,6.2,0.246226656,0.256954179,-2.301208755
193756,Thriller,8.174047011,Lone Survivor,7.4,0.246226656,0.28807904,9.698791245
193893,Comedy,8.135518321,Let's Be Cops,6.4,-0.125384414,0.568116444,-7.301208755
194662,Comedy,8.013743212,Birdman,7.4,-0.10056083,0.672218248,7.698791245
195589,Comedy,8.428389786,Neighbors,6.2,-0.10056083,0.280838393,-15.30120876
196867,Comedy,8.126526919,Annie,6,0.457080022,0.243143681,7.698791245
198184,Action,8.018698618,Chappie,6.6,0.334362745,0.785960014,8.698791245
198185,Drama,7.58328525,Million Dollar Arm,6.6,0.042106674,-0.042753923,12.69879124
198277,Comedy,7.802533333,Begin Again,7.3,-0.452743348,0.271990131,-7.301208755
198663,Thriller,8.541978238,The Maze Runner,7,0.175645582,0.838854699,1.698791245
199373,Thriller,6.740121866,The Frozen Ground,6.1,0.079054786,0.166982943,-6.301208755
199933,Sci Fi,5.927731611,Atlas Shrugged Part III: Who is John Galt?,3.9,-0.656863331,-1.04280618,-12.30120876
200505,Drama,7.45986189,Draft Day,6.5,0.042106674,-0.12973942,-2.301208755
201088,Drama,7.249270285,Blackhat,5.1,0.489264705,0.389434126,21.69879124
203801,Adventure,8.034006883,The Man from U.N.C.L.E.,7.1,0.519227928,0.406810998,4.698791245
204082,Thriller,7.634062911,Homefront,6.4,-0.013410654,0.272014023,-11.30120876
204922,Thriller,7.188848476,Before I Go to Sleep,6.2,-0.013410654,0.407171912,-19.30120876
205220,Drama,8.000563661,Philomena,7.4,-0.276652089,0.181577956,-13.30120876
205587,Drama,7.922826045,The Judge,7.2,0.343136669,0.346993996,29.69879124
205596,Thriller,8.368390486,The Imitation Game,8,-0.209705299,0.881346602,1.698791245
205775,Adventure,7.972298937,In the Heart of the Sea,6.5,0.644166665,0.424472311,10.69879124
206647,Adventure,8.944815475,Spectre,6.3,1.033332749,0.74979838,36.69879124
208134,Comedy,8.181361988,Bad Grandpa,6,-0.179742076,0.15290123,-19.30120876
209112,Adventure,8.941143664,Batman v Superman: Dawn of Justice,5.7,1.042106674,0.911428808,39.69879124
209274,Drama,7.029383778,Ida,7.1,-1.021524373,-0.158390631,-31.30120876
209403,Comedy,6.892094603,Bad Words,6.4,-0.37810973,-0.131726869,-23.30120876
209451,Drama,7.828318338,Jersey Boys,6.8,0.246226656,-0.128825734,22.69879124
210577,Thriller,8.567415013,Gone Girl,7.9,0.4294965,0.874350157,33.69879124
210860,Adventure,7.483138651,Mortdecai,5.4,0.422317915,0.438364515,-5.301208755
211672,Adventure,9.06323236,Minions,6.4,0.513398385,1.661184451,-20.30120876
211954,Comedy,7.995929915,Instructions Not Included,7.5,-0.615470646,-0.298963411,3.698791245
214756,Comedy,8.336504938,Ted 2,6.2,0.476675578,0.556062831,3.698791245
216015,Thriller,8.756640769,Fifty Shades of Grey,5.2,0.246226656,0.713449954,13.69879124
216282,Thriller,8.205751474,Into the Storm,5.8,0.343136669,0.032049501,-22.30120876
218043,Thriller,7.294089616,Left Behind,3.7,-0.151713352,0.243316148,-1.301208755
218778,Comedy,8.002831681,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,0.091324696,0.064182286,-30.30120876
222899,Comedy,7.690219868,About Last Night,6,-0.258923322,-0.208198216,-11.30120876
222935,Romance,8.487374321,The Fault in Our Stars,7.6,-0.276652089,0.590221342,13.69879124
222936,Comedy,7.419129639,Aloha,5.2,0.212368389,0.190949813,-6.301208755
223702,Adventure,8.148456478,Sausage Party,5.6,-0.077079734,0.540026239,-28.30120876
224141,Comedy,8.3281805,Into the Woods,5.6,0.343136669,0.537783996,13.69879124
225565,Comedy,7.415792423,That Awkward Moment,6.1,-0.452743348,0.296622196,-17.30120876
225574,Thriller,8.347933899,Non-Stop,6.8,0.343136669,0.639511054,-5.301208755
225886,Comedy,8.100610061,Sex Tape,5.3,0.246226656,0.580071555,-14.30120876
226486,Comedy,8.002275948,Tammy,5,-0.054803339,0.054497557,-14.30120876
226857,Romance,7.532473079,Endless Love,6.7,-0.054803339,0.154363619,-8.301208755
227156,Sci Fi,7.8259481,The Giver,6.4,0.042106674,0.449762754,-17.30120876
227159,Comedy,8.032096153,Horrible Bosses 2,6.1,0.267415955,0.633682015,-3.301208755
227306,Drama,8.213366158,Unbroken,7.3,0.457080022,0.352914117,25.69879124
227348,Thriller,7.936324562,Paranormal Activity: The Marked Ones,5.2,-0.656863331,0.019580758,-27.30120876
227719,Thriller,7.508506031,Project Almanac,6.4,-0.276652089,0.236619437,-5.301208755
227735,Drama,7.71953457,Dolphin Tale 2,6.7,0.200469166,-0.4380128,-4.301208755
228066,Thriller,7.534372616,Victor Frankenstein,5.6,0.246226656,0.11370966,-2.301208755
228150,Action,8.32596267,Fury,7.4,0.476675578,0.863695872,23.69879124
228161,Comedy,8.566874521,Home,6.8,0.774500433,0.521477585,-17.30120876
228165,Adventure,8.493589131,The SpongeBob Movie: Sponge Out of Water,5.8,0.513398385,0.28652907,-18.30120876
228194,Drama,7.948808058,The Hundred-Foot Journey,7.3,-0.013410654,0.164467859,10.69879124
228205,Romance,7.799432093,The Longest Ride,7.3,0.175645582,0.341583938,16.69879124
228326,Adventure,7.988724376,The Book of Life,7.3,0.343136669,0.261601375,-16.30120876
228967,Comedy,7.091407781,The Interview,6.1,0.287619341,0.589104633,0.698791245
228970,Drama,7.720172051,Wild,7,-0.179742076,0.351880887,3.698791245
230266,Drama,6.698970004,Miss Julie,5.9,-0.615470646,-0.57927949,8.698791245
231576,Comedy,6.739041928,Wish I Was Here,6.4,-0.615470646,-0.104578854,8.698791245
232672,Comedy,8.091648003,Blended,6.6,0.246226656,0.363526703,5.698791245
232679,Drama,7.478969769,When the Game Stands Tall,6.3,-0.179742076,-0.417922631,3.698791245
234212,Thriller,6.529815197,Demonic,4.9,-0.87871208,-0.181964952,-28.30120876
235260,Drama,7.831230104,Son of God,5.9,-0.013410654,-0.318469889,26.69879124
236751,Drama,8.005750737,Heaven is for Real,6,-0.276652089,-0.233826996,-12.30120876
238603,Adventure,7.656098202,Earth to Echo,5.7,-0.241889983,-0.041279033,-22.30120876
238615,Thriller,7.484630432,Self/less,6.3,0.059140013,0.539072591,4.698791245
238636,Thriller,8.036560421,The Purge: Anarchy,6.6,-0.401590826,0.637839634,-7.301208755
239563,Comedy,7.739075541,St. Vincent,7.1,-0.241889983,0.360280222,-9.301208755
239571,Romance,7.55541144,The Best of Me,7.2,0.059140013,0.249588804,5.698791245
239573,Comedy,7.159304041,Unfinished Business,5,0.188234709,-0.054968256,-20.30120876
239678,Comedy,7.615911353,This Is Where I Leave You,6.5,-0.059168145,0.026633902,-8.301208755
240832,Action,8.102251253,Lucy,6.3,0.246226656,0.78049875,-22.30120876
241239,Thriller,7.079437043,A Most Violent Year,6.5,-0.054803339,0.294414214,13.69879124
241251,Thriller,7.719545522,The Boy Next Door,4.1,-0.753773344,0.102016088,-20.30120876
241254,Thriller,8.425838642,The Prince,4.6,-0.10056083,0.054118595,-18.30120876
241554,Thriller,7.854680309,Run All Night,6.3,0.343136669,0.591897595,2.698791245
241771,Romance,7.164909556,Beyond the Lights,7,-0.510735295,-0.373751948,4.698791245
242095,Thriller,5.778799313,The Signal,5.8,-0.753773344,0.160782475,-16.30120876
